material_id,formula,space_group_number,space_group_symbol,topology_soc,high_quality,superconductor,nonzero_magnetisation,is_best_flatband,is_curated_flatband,is_atomic_flatband,n_icsd,icsd_ids,n_icsd_with_cif,materials_project
167530,Mo3 O12 Rb2 Se1,173,P63,Trivial,0,0,1,0,1,0,1,167530,1,https://materialsproject.org/materials/icsd/167530
167531,Mo3 O12 Se1 Tl2,159,P31c,Trivial,0,0,1,0,1,0,1,167531,1,https://materialsproject.org/materials/icsd/167531
167834,Ca1 Se1,216,F-43m,Trivial,0,0,1,0,1,0,1,167834,1,https://materialsproject.org/materials/icsd/167834
167858,Ag1 N1,225,Fm-3m,ESFD (SM),0,0,0,0,1,0,3,167858 183195 185555,3,https://materialsproject.org/materials/icsd/167858
168206,As1 Fe1 Li1,67,Cmme,NLC (TI),0,0,0,0,1,0,1,168206,1,https://materialsproject.org/materials/icsd/168206
168215,Ba2 O6 Re1 Y1,225,Fm-3m,ESFD (SM),1,0,0,0,1,0,2,168215 168216,2,https://materialsproject.org/materials/icsd/168215
168410,C2 Ba1,139,I4/mmm,Trivial,0,0,0,0,1,0,2,168410 186575,2,https://materialsproject.org/materials/icsd/168410
168415,Si3 Ti5,193,P63/mcm,SEBR (TI),0,1,0,0,1,0,1,168415,1,https://materialsproject.org/materials/icsd/168415
168448,K2 Se1,225,Fm-3m,Trivial,0,0,0,1,1,0,2,168448 196758,2,https://materialsproject.org/materials/icsd/168448
168592,La6 Mn2 S10,193,P63/mcm,ES (SM),0,0,0,0,1,0,1,168592,1,https://materialsproject.org/materials/icsd/168592
168810,Bi2 O3,160,R3m,Trivial,0,0,1,0,1,0,1,168810,1,https://materialsproject.org/materials/icsd/168810
168902,Ca1 Mn1 O3,221,Pm-3m,ESFD (SM),0,0,0,1,1,0,4,168902 168903 168905 181782,4,https://materialsproject.org/materials/icsd/168902
168953,Re1 Ti2,164,P-3m1,ESFD (SM),0,0,0,0,1,0,1,168953,1,https://materialsproject.org/materials/icsd/168953
169051,H16 Mg7 V1,225,Fm-3m,ESFD (SM),0,0,0,0,1,0,1,169051,1,https://materialsproject.org/materials/icsd/169051
169052,H16 Mg7 Nb1,225,Fm-3m,ESFD (SM),0,0,0,0,1,0,1,169052,1,https://materialsproject.org/materials/icsd/169052
169166,Co1 Sb1,194,P63/mmc,SEBR (TI),0,1,0,0,1,0,5,169166 169167 169168 169169 189946,5,https://materialsproject.org/materials/icsd/169166
169253,Fe1 Se1,129,P4/nmm,SEBR (TI),0,0,0,0,1,0,10,169253 169255 169257 169259 169261 169263 169265 169267 169269 169271,10,https://materialsproject.org/materials/icsd/169253
169283,Fe1 Se1,67,Cmme,Trivial,1,0,0,0,1,0,2,169283 182545,2,https://materialsproject.org/materials/icsd/169283
169285,Fe1 Se1,67,Cmme,NLC (TI),1,0,0,0,1,0,1,169285,1,https://materialsproject.org/materials/icsd/169285
169396,N1 Pd1,221,Pm-3m,ESFD (SM),0,0,0,0,1,0,2,169396 191243,2,https://materialsproject.org/materials/icsd/169396
169407,C1 Sc1,216,F-43m,ESFD (SM),0,0,1,0,1,0,2,169407 189086,2,https://materialsproject.org/materials/icsd/169407
169468,Co2 Ge1 Ti1,225,Fm-3m,ESFD (SM),0,0,0,1,1,0,2,169468 169469,2,https://materialsproject.org/materials/icsd/169468
169731,Co2 Ga1 Ni1,225,Fm-3m,ESFD (SM),0,0,0,0,1,0,1,169731,1,https://materialsproject.org/materials/icsd/169731
169766,Cr1 Te1,216,F-43m,NLC (TI),0,0,1,0,1,0,2,169766 181056,2,https://materialsproject.org/materials/icsd/169766
169767,Cr1 Te1,225,Fm-3m,ESFD (SM),0,0,0,0,1,0,1,169767,1,https://materialsproject.org/materials/icsd/169767
169974,Fe1 Te1,129,P4/nmm,ES (SM),0,0,0,0,1,0,1,169974,1,https://materialsproject.org/materials/icsd/169974
169980,H1 Ni1 O2,156,P3m1,ESFD (SM),0,0,1,0,1,0,1,169980,1,https://materialsproject.org/materials/icsd/169980
170227,Cu1 S4 Ti2,227,Fd-3m,ESFD (SM),1,1,0,0,1,0,1,170227,1,https://materialsproject.org/materials/icsd/170227
170492,O2 Si1,167,R-3c,Trivial,0,0,0,0,1,0,3,170492 170514 170539,3,https://materialsproject.org/materials/icsd/170492
170495,O2 Si1,163,P-31c,ES (SM),0,0,0,0,1,0,1,170495,1,https://materialsproject.org/materials/icsd/170495
170500,O2 Si1,132,P42/mcm,Trivial,0,0,0,0,1,0,1,170500,1,https://materialsproject.org/materials/icsd/170500
170502,O2 Si1,125,P4/nbm,ES (SM),0,0,0,0,1,0,1,170502,1,https://materialsproject.org/materials/icsd/170502
170503,O2 Si1,126,P4/nnc,ES (SM),0,0,0,0,1,0,1,170503,1,https://materialsproject.org/materials/icsd/170503
170504,O2 Si1,210,F4132,ESFD (SM),0,0,1,0,1,0,1,170504,1,https://materialsproject.org/materials/icsd/170504
170506,O2 Si1,211,I432,ESFD (SM),0,0,1,0,1,0,1,170506,1,https://materialsproject.org/materials/icsd/170506
170511,O2 Si1,118,P-4n2,Trivial,0,0,1,0,1,0,1,170511,1,https://materialsproject.org/materials/icsd/170511
170515,O2 Si1,167,R-3c,ES (SM),0,0,0,0,1,0,1,170515,1,https://materialsproject.org/materials/icsd/170515
170527,O2 Si1,68,Ccce,Trivial,0,0,0,0,1,0,1,170527,1,https://materialsproject.org/materials/icsd/170527
170532,O2 Si1,116,P-4c2,Trivial,0,0,0,0,1,0,1,170532,1,https://materialsproject.org/materials/icsd/170532
170533,O2 Si1,48,Pnnn,Trivial,0,0,0,0,1,0,1,170533,1,https://materialsproject.org/materials/icsd/170533
170535,O2 Si1,50,Pban,Trivial,0,0,0,0,1,0,1,170535,1,https://materialsproject.org/materials/icsd/170535
170537,O2 Si1,126,P4/nnc,Trivial,0,0,0,0,1,0,1,170537,1,https://materialsproject.org/materials/icsd/170537
170538,O2 Si1,125,P4/nbm,NLC (TI),0,0,0,1,1,0,1,170538,1,https://materialsproject.org/materials/icsd/170538
170545,O2 Si1,206,Ia-3,Trivial,0,0,0,0,1,0,1,170545,1,https://materialsproject.org/materials/icsd/170545
170552,O2 Si1,162,P-31m,SEBR (TI),0,0,0,0,1,0,1,170552,1,https://materialsproject.org/materials/icsd/170552
170760,H2 As1 In1 O5,2,P-1,Trivial,1,0,0,0,1,0,1,170760,1,https://materialsproject.org/materials/icsd/170760
170847,O7 P2 Sn2,14,P21/c,Trivial,1,0,0,0,1,0,1,170847,1,https://materialsproject.org/materials/icsd/170847
171011,C2 H6 O1 Se1,2,P-1,Trivial,1,0,0,0,1,0,1,171011,1,https://materialsproject.org/materials/icsd/171011
171178,Be1 F4 Tl2,62,Pnma,Trivial,1,0,0,0,1,0,6,171178 171179 171180 171181 171182 171183,6,https://materialsproject.org/materials/icsd/171178
171430,F2 Sb2 Se4 Sr2,129,P4/nmm,Trivial,0,0,0,0,1,0,1,171430,1,https://materialsproject.org/materials/icsd/171430
171433,Ba1 Co2 O5 Y1,47,Pmmm,ESFD (SM),0,0,0,0,1,0,1,171433,1,https://materialsproject.org/materials/icsd/171433
171451,I1 La1,194,P63/mmc,SEBR (TI),1,0,0,0,1,0,1,171451,1,https://materialsproject.org/materials/icsd/171451
171479,Ba3 Mn1 Nb2 O9,164,P-3m1,ESFD (SM),1,0,0,0,1,0,1,171479,1,https://materialsproject.org/materials/icsd/171479
171579,Mn1 O3 Ti1,148,R-3,SEBR (TI),1,0,1,1,1,0,2,171579 184649,2,https://materialsproject.org/materials/icsd/171579
171813,F3 Mg1 Na1,221,Pm-3m,Trivial,1,0,0,0,1,0,2,171813 193089,2,https://materialsproject.org/materials/icsd/171813
171988,Ba2 Ca1 O6 Os1,225,Fm-3m,ESFD (SM),1,0,0,0,1,0,4,171988 171989 192844 192845,4,https://materialsproject.org/materials/icsd/171988
172330,Ga1 O6 Sr2 Ta1,87,I4/m,Trivial,1,0,0,0,1,0,1,172330,1,https://materialsproject.org/materials/icsd/172330
172595,Cl1 N1 Sr2,166,R-3m,Trivial,1,0,0,0,1,0,2,172595 172596,2,https://materialsproject.org/materials/icsd/172595
172600,Br1 N1 Sr2,166,R-3m,Trivial,1,0,0,0,1,0,2,172600 172601,2,https://materialsproject.org/materials/icsd/172600
172796,Cu1 F1 S1 Sr1,129,P4/nmm,NLC (TI),0,0,0,0,1,0,1,172796,1,https://materialsproject.org/materials/icsd/172796
172988,H3 As2 Li1 O7,12,C2/m,Trivial,1,0,0,0,1,0,1,172988,1,https://materialsproject.org/materials/icsd/172988
173014,Al2 O3,1,P1,Trivial,1,0,0,0,1,0,1,173014,1,https://materialsproject.org/materials/icsd/173014
173026,Ca5 Sb3,193,P63/mcm,ESFD (SM),1,0,0,0,1,0,1,173026,1,https://materialsproject.org/materials/icsd/173026
173119,Mg1 Mo1 O6 Sr2,2,P-1,Trivial,1,0,0,0,1,0,1,173119,1,https://materialsproject.org/materials/icsd/173119
173374,B1 Br3,176,P63/m,Trivial,1,0,0,0,1,0,1,173374,1,https://materialsproject.org/materials/icsd/173374
173375,B1 I3,176,P63/m,Trivial,1,1,0,0,1,0,1,173375,1,https://materialsproject.org/materials/icsd/173375
173434,Fe1 O2 Sr1,123,P4/mmm,ES (SM),1,0,0,0,1,0,1,173434,1,https://materialsproject.org/materials/icsd/173434
173438,Ca1 Fe1 O2,123,P4/mmm,ES (SM),1,0,0,0,1,0,1,173438,1,https://materialsproject.org/materials/icsd/173438
173487,Ni1 O6 Re1 Sr2,87,I4/m,ESFD (SM),1,0,1,0,1,0,2,173487 173490,2,https://materialsproject.org/materials/icsd/173487
173488,Co1 O6 Re1 Sr2,87,I4/m,SEBR (TI),1,0,1,1,1,0,1,173488,1,https://materialsproject.org/materials/icsd/173488
173504,Ba1 Co1 O3,194,P63/mmc,ESFD (SM),0,0,0,0,1,0,1,173504,1,https://materialsproject.org/materials/icsd/173504
173552,C6 Ag3 Fe1 N6,162,P-31m,ESFD (SM),0,0,1,0,1,0,2,173552 173553,2,https://materialsproject.org/materials/icsd/173552
173748,F2 O7 Te2 V2,2,P-1,Trivial,1,0,0,0,1,0,1,173748,1,https://materialsproject.org/materials/icsd/173748
173760,Co3 S2 Sn2,166,R-3m,ESFD (SM),1,0,0,1,1,0,7,173760 173761 173762 173763 173764 195422 196310,7,https://materialsproject.org/materials/icsd/173760
173795,La2 O7 Zr2,227,Fd-3m,SEBR (TI),0,0,0,0,1,0,15,173795 184089 184090 184091 184092 184093 184094 184095 184096 184097 184098 184099 184100 184101 184102,15,https://materialsproject.org/materials/icsd/173795
173842,Ba1 O8 P2 Zr1,164,P-3m1,Trivial,1,0,0,0,1,0,1,173842,1,https://materialsproject.org/materials/icsd/173842
173863,O5 Te1 Tl1 V1,33,Pna21,Trivial,0,0,1,0,1,0,2,173863 173864,2,https://materialsproject.org/materials/icsd/173863
174027,Co1 O1,139,I4/mmm,ESFD (SM),0,0,0,0,1,0,1,174027,1,https://materialsproject.org/materials/icsd/174027
174041,Br3 Cs1 Fe1,194,P63/mmc,Trivial,0,0,0,0,1,0,1,174041,1,https://materialsproject.org/materials/icsd/174041
174116,Cu1 F4 K2,64,Cmce,ESFD (SM),0,0,0,0,1,0,1,174116,1,https://materialsproject.org/materials/icsd/174116
174118,O3 Ti1 Y1,62,Pnma,ES (SM),0,1,0,0,1,0,1,174118,1,https://materialsproject.org/materials/icsd/174118
174289,Ba2 Bi1 Ir1 O6,225,Fm-3m,Trivial,1,0,0,0,1,0,1,174289,1,https://materialsproject.org/materials/icsd/174289
174342,Al2 B1 La1 Ru2,123,P4/mmm,NLC (TI),1,0,0,0,1,0,1,174342,1,https://materialsproject.org/materials/icsd/174342
174489,S2 Ti1,164,P-3m1,Trivial,0,1,0,0,1,0,2,174489 181500,2,https://materialsproject.org/materials/icsd/174489
174577,Pb1 Se2,140,I4/mcm,Trivial,1,0,0,0,1,0,1,174577,1,https://materialsproject.org/materials/icsd/174577
180138,Ba1 O3 Sn1,221,Pm-3m,Trivial,0,0,0,0,1,0,7,180138 181091 184338 185615 186899 188149 190601,7,https://materialsproject.org/materials/icsd/180138
180289,Ba1 Li2 O4 Si1,185,P63cm,Trivial,0,0,1,0,1,0,1,180289,1,https://materialsproject.org/materials/icsd/180289
180314,Ca5 F1 O12 P3,176,P63/m,Trivial,0,0,0,0,1,0,2,180314 193552,2,https://materialsproject.org/materials/icsd/180314
180324,Al2 O10 Rb2 Si3,43,Fdd2,Trivial,0,0,0,0,1,0,1,180324,1,https://materialsproject.org/materials/icsd/180324
180389,F1 Fe1 Li1 O4 S1,2,P-1,Trivial,0,0,1,0,1,0,3,180389 182944 194597,3,https://materialsproject.org/materials/icsd/180389
180457,C1 Ni1,225,Fm-3m,SEBR (TI),0,0,0,0,1,0,1,180457,1,https://materialsproject.org/materials/icsd/180457
180528,As2 Fe2 O6 Sc2 Sr4,129,P4/nmm,Trivial,0,1,0,0,1,0,1,180528,1,https://materialsproject.org/materials/icsd/180528
180562,Na1 O2,58,Pnnm,ESFD (SM),0,0,0,0,1,0,1,180562,1,https://materialsproject.org/materials/icsd/180562
180563,K1 O2,139,I4/mmm,ESFD (SM),0,0,0,0,1,0,2,180563 196755,2,https://materialsproject.org/materials/icsd/180563
180564,O2 Rb1,139,I4/mmm,ESFD (SM),0,0,0,0,1,0,2,180564 196756,2,https://materialsproject.org/materials/icsd/180564
180570,Na2 O1,225,Fm-3m,Trivial,0,0,0,0,1,0,1,180570,1,https://materialsproject.org/materials/icsd/180570
180602,Fe1 Te1,129,P4/nmm,SEBR (TI),0,1,0,0,1,0,1,180602,1,https://materialsproject.org/materials/icsd/180602
180950,F2 Pb1,225,Fm-3m,Trivial,0,0,0,0,1,0,8,180950 180951 180952 180953 181557 201113 201114 201115,8,https://materialsproject.org/materials/icsd/180950
180972,Fe1 O1,225,Fm-3m,Trivial,0,0,0,0,1,0,3,180972 180973 180974,3,https://materialsproject.org/materials/icsd/180972
181074,Ca5 Ge3,140,I4/mcm,ES (SM),0,0,0,1,1,0,1,181074,1,https://materialsproject.org/materials/icsd/181074
181075,Ca5 Ge3,130,P4/ncc,NLC (TI),0,0,0,0,1,0,1,181075,1,https://materialsproject.org/materials/icsd/181075
181076,Ca5 Ge3,108,I4cm,ES (SM),0,0,0,0,1,0,1,181076,1,https://materialsproject.org/materials/icsd/181076
181086,Ca1 O3 Sn1,221,Pm-3m,Trivial,0,0,0,0,1,0,2,181086 181087,2,https://materialsproject.org/materials/icsd/181086
181089,O3 Sn1 Sr1,221,Pm-3m,Trivial,0,0,0,0,1,0,1,181089,1,https://materialsproject.org/materials/icsd/181089
181185,B2 Co2 La1,139,I4/mmm,ESFD (SM),0,0,0,1,1,0,3,181185 182572 182573,3,https://materialsproject.org/materials/icsd/181185
181289,Ru1 Zr1,221,Pm-3m,SEBR (TI),0,0,0,0,1,0,1,181289,1,https://materialsproject.org/materials/icsd/181289
181324,Mn1 Te1,216,F-43m,ESFD (SM),0,0,1,0,1,0,1,181324,1,https://materialsproject.org/materials/icsd/181324
181338,Al1 Ti3,194,P63/mmc,ESFD (SM),0,0,0,0,1,0,1,181338,1,https://materialsproject.org/materials/icsd/181338
181465,Mg1 O1,223,Pm-3n,Trivial,0,0,0,1,1,0,1,181465,1,https://materialsproject.org/materials/icsd/181465
181650,Ga3 Nb1 O14 Si2 Sr3,150,P321,Trivial,0,0,0,0,1,0,1,181650,1,https://materialsproject.org/materials/icsd/181650
181750,Cr1 O6 Sr2 Zr1,225,Fm-3m,ESFD (SM),0,0,0,0,1,0,1,181750,1,https://materialsproject.org/materials/icsd/181750
181751,Mn1 Nb1 O6 Sr2,225,Fm-3m,Trivial,0,0,0,0,1,0,1,181751,1,https://materialsproject.org/materials/icsd/181751
181768,Ir2 Si2 Y1,139,I4/mmm,ESFD (SM),0,1,0,0,1,0,3,181768 181769 188326,3,https://materialsproject.org/materials/icsd/181768
181770,Ir2 Si2 Y1,129,P4/nmm,ESFD (SM),0,0,0,0,1,0,2,181770 188325,2,https://materialsproject.org/materials/icsd/181770
182001,Mn1 O6 Pb2 Re1,225,Fm-3m,Trivial,1,0,0,0,1,0,1,182001,1,https://materialsproject.org/materials/icsd/182001
182051,Ca2 Ge1 O4,164,P-3m1,Trivial,0,0,0,1,1,0,1,182051,1,https://materialsproject.org/materials/icsd/182051
182052,Ca2 O4 Si1,164,P-3m1,Trivial,0,0,0,1,1,0,1,182052,1,https://materialsproject.org/materials/icsd/182052
182053,Ca2 O4 Si1,186,P63mc,Trivial,0,0,0,0,1,0,2,182053 182054,2,https://materialsproject.org/materials/icsd/182053
182247,O3 Sr1 Ti1,140,I4/mcm,Trivial,0,0,0,0,1,0,4,182247 182762 182763 182764,4,https://materialsproject.org/materials/icsd/182247
182248,O3 Sr1 Ti1,46,Ima2,Trivial,0,0,0,0,1,0,1,182248,1,https://materialsproject.org/materials/icsd/182248
182249,Fe1 S1,129,P4/nmm,Trivial,0,1,0,0,1,0,3,182249 182250 182251,3,https://materialsproject.org/materials/icsd/182249
182276,As2 Ca1 Fe2,139,I4/mmm,SEBR (TI),0,1,0,0,1,0,4,182276 192309 192310 192311,4,https://materialsproject.org/materials/icsd/182276
182284,Mn1 O3 Y1,194,P63/mmc,SEBR (TI),1,0,0,0,1,0,1,182284,1,https://materialsproject.org/materials/icsd/182284
182352,N3 O1 Ta2,191,P6/mmm,ESFD (SM),0,0,0,0,1,0,1,182352,1,https://materialsproject.org/materials/icsd/182352
182353,F1 N3 Ta2,191,P6/mmm,SEBR (TI),0,0,0,0,1,0,1,182353,1,https://materialsproject.org/materials/icsd/182353
182484,Cr1 Ni1 Sb1,216,F-43m,ESFD (SM),0,0,1,0,1,0,1,182484,1,https://materialsproject.org/materials/icsd/182484
182485,Mn1 Ni1 Sb1,216,F-43m,ES (SM),0,0,1,1,1,0,1,182485,1,https://materialsproject.org/materials/icsd/182485
182507,Rh1 Si1,221,Pm-3m,ESFD (SM),0,0,0,0,1,0,1,182507,1,https://materialsproject.org/materials/icsd/182507
182710,Co1 Nb2 O6,60,Pbcn,ES (SM),0,0,0,0,1,0,2,182710 182711,2,https://materialsproject.org/materials/icsd/182710
182734,H4 B1 Na1,215,P-43m,Trivial,0,0,0,0,1,0,1,182734,1,https://materialsproject.org/materials/icsd/182734
182742,K2 Te1,225,Fm-3m,Trivial,0,0,0,1,1,0,1,182742,1,https://materialsproject.org/materials/icsd/182742
182743,Rb2 Te1,225,Fm-3m,Trivial,0,0,0,0,1,0,1,182743,1,https://materialsproject.org/materials/icsd/182743
182755,Cs2 Cu3 F12 Zr1,166,R-3m,ESFD (SM),1,0,0,0,1,0,1,182755,1,https://materialsproject.org/materials/icsd/182755
182761,C1,139,I4/mmm,Trivial,0,0,0,0,1,0,5,182761 190716 190717 190718 190719,5,https://materialsproject.org/materials/icsd/182761
182829,Mn2 Ru1 Sn1,216,F-43m,NLC (TI),0,0,1,0,1,0,1,182829,1,https://materialsproject.org/materials/icsd/182829
182830,Mn2 Ru1 Si1,216,F-43m,ESFD (SM),0,0,1,0,1,0,1,182830,1,https://materialsproject.org/materials/icsd/182830
182837,Co2 K1 Se2,139,I4/mmm,ESFD (SM),0,0,0,0,1,0,2,182837 182838,2,https://materialsproject.org/materials/icsd/182837
182948,Ni1 O1,225,Fm-3m,ESFD (SM),0,0,0,0,1,0,3,182948 184626 184918,3,https://materialsproject.org/materials/icsd/182948
183096,As2 O3,86,P42/n,Trivial,0,0,0,0,1,0,1,183096,1,https://materialsproject.org/materials/icsd/183096
183110,Ca1 Cu3 O12 Ru4,204,Im-3,ESFD (SM),0,0,0,0,1,0,1,183110,1,https://materialsproject.org/materials/icsd/183110
183160,C1 Y1,216,F-43m,ESFD (SM),0,0,1,0,1,0,1,183160,1,https://materialsproject.org/materials/icsd/183160
183162,C1 Zr1,216,F-43m,Trivial,0,0,1,0,1,0,1,183162,1,https://materialsproject.org/materials/icsd/183162
183242,Pb1 S1,221,Pm-3m,Trivial,0,0,0,0,1,0,1,183242,1,https://materialsproject.org/materials/icsd/183242
183385,La1 Ni3 Rh2,191,P6/mmm,ESFD (SM),0,0,0,0,1,0,1,183385,1,https://materialsproject.org/materials/icsd/183385
183446,Ca1 Mo1 O4,88,I41/a,Trivial,0,0,0,0,1,0,5,183446 183447 193793 194078 194079,5,https://materialsproject.org/materials/icsd/183446
183452,O3 Sr1 Tc1,140,I4/mcm,ESFD (SM),1,0,0,0,1,0,1,183452,1,https://materialsproject.org/materials/icsd/183452
183701,O2 Si1,217,I-43m,Trivial,1,0,0,1,1,0,1,183701,1,https://materialsproject.org/materials/icsd/183701
183712,Ba1 Cu1 F1 S1,129,P4/nmm,Trivial,0,0,0,0,1,0,1,183712,1,https://materialsproject.org/materials/icsd/183712
183837,K2 S1,225,Fm-3m,Trivial,0,0,0,1,1,0,1,183837,1,https://materialsproject.org/materials/icsd/183837
184052,Ba1 Hf1 N2,129,P4/nmm,Trivial,0,0,0,0,1,0,6,184052 184053 184054 184055 184056 184057,6,https://materialsproject.org/materials/icsd/184052
184078,Co1 O3 Sr1,221,Pm-3m,ESFD (SM),0,0,0,0,1,0,1,184078,1,https://materialsproject.org/materials/icsd/184078
184375,Fe1 N1,225,Fm-3m,ESFD (SM),0,0,0,0,1,0,1,184375,1,https://materialsproject.org/materials/icsd/184375
184376,Fe1 N1,216,F-43m,ESFD (SM),0,0,1,0,1,0,1,184376,1,https://materialsproject.org/materials/icsd/184376
184446,Al1 Cr1 Fe2,225,Fm-3m,ESFD (SM),0,0,0,1,1,0,1,184446,1,https://materialsproject.org/materials/icsd/184446
184455,O3 Sr1 Ti1,221,Pm-3m,Trivial,0,1,0,0,1,0,10,184455 184921 186725 186895 187296 187480 187619 191828 192314 201256,10,https://materialsproject.org/materials/icsd/184455
184497,Te1 Zn1,225,Fm-3m,Trivial,0,0,0,0,1,0,1,184497,1,https://materialsproject.org/materials/icsd/184497
184714,Mg1 Mo1 O6 Te1,18,P21212,Trivial,1,0,1,0,1,0,1,184714,1,https://materialsproject.org/materials/icsd/184714
184909,Ba2 Fe1 Mo1 O6,225,Fm-3m,Trivial,0,0,0,1,1,0,4,184909 190613 190614 191681,4,https://materialsproject.org/materials/icsd/184909
184910,Ba2 Co1 Mo1 O6,225,Fm-3m,ESFD (SM),0,0,0,1,1,0,1,184910,1,https://materialsproject.org/materials/icsd/184910
184922,K1 O3 Ta1,221,Pm-3m,Trivial,0,1,0,0,1,0,1,184922,1,https://materialsproject.org/materials/icsd/184922
184925,As1 Mn1,216,F-43m,Trivial,0,0,1,0,1,0,2,184925 191787,2,https://materialsproject.org/materials/icsd/184925
185106,Cd1 Ni4 Sc1,216,F-43m,ESFD (SM),0,0,1,1,1,0,1,185106,1,https://materialsproject.org/materials/icsd/185106
185350,O1 Sn1,129,P4/nmm,ES (SM),0,0,0,0,1,0,1,185350,1,https://materialsproject.org/materials/icsd/185350
185610,Al2 Fe1 O4,227,Fd-3m,ES (SM),0,0,0,0,1,0,2,185610 187920,2,https://materialsproject.org/materials/icsd/185610
185624,In1 Ni2,194,P63/mmc,ESFD (SM),0,0,0,0,1,0,1,185624,1,https://materialsproject.org/materials/icsd/185624
185664,Co1 In1 Ti2,216,F-43m,ESFD (SM),0,0,1,0,1,0,1,185664,1,https://materialsproject.org/materials/icsd/185664
185693,Ge1 O3 Pb1,221,Pm-3m,Trivial,0,0,0,0,1,0,9,185693 185694 185695 185696 185697 185698 185699 185700 185701,9,https://materialsproject.org/materials/icsd/185693
185831,La1 O3 V1,62,Pnma,Trivial,1,0,1,0,1,0,1,185831,1,https://materialsproject.org/materials/icsd/185831
185847,Ba2 O6 W1 Zn1,225,Fm-3m,Trivial,1,0,0,0,1,0,1,185847,1,https://materialsproject.org/materials/icsd/185847
185882,Al1 Ti2 Zn1,216,F-43m,ESFD (SM),0,0,1,0,1,0,1,185882,1,https://materialsproject.org/materials/icsd/185882
185936,Co2 Fe1 Ge1,225,Fm-3m,ESFD (SM),0,0,0,0,1,0,1,185936,1,https://materialsproject.org/materials/icsd/185936
185966,Al1 Co2 Ti1,225,Fm-3m,ESFD (SM),0,0,0,1,1,0,1,185966,1,https://materialsproject.org/materials/icsd/185966
185969,Co2 Si1 Ti1,225,Fm-3m,ESFD (SM),0,0,0,1,1,0,2,185969 189222,2,https://materialsproject.org/materials/icsd/185969
185970,Bi1 Cl1 O1,129,P4/nmm,Trivial,0,0,0,0,1,0,2,185970 195115,2,https://materialsproject.org/materials/icsd/185970
185972,Bi1 I1 O1,129,P4/nmm,Trivial,0,0,0,0,1,0,1,185972,1,https://materialsproject.org/materials/icsd/185972
185999,Cr1 Fe2 Sn1,225,Fm-3m,ESFD (SM),0,0,0,1,1,0,1,185999,1,https://materialsproject.org/materials/icsd/185999
186027,Cu1 O6 Sr2 W1,87,I4/m,ESFD (SM),1,0,0,0,1,0,3,186027 190594 193614,3,https://materialsproject.org/materials/icsd/186027
186038,Cu1 Mo1 O6 Sr2,87,I4/m,ESFD (SM),1,0,1,0,1,0,1,186038,1,https://materialsproject.org/materials/icsd/186038
186056,Fe2 In1 Ti1,225,Fm-3m,ESFD (SM),0,0,0,0,1,0,1,186056,1,https://materialsproject.org/materials/icsd/186056
186057,Fe2 Ge1 Ti1,225,Fm-3m,Trivial,0,0,0,1,1,0,1,186057,1,https://materialsproject.org/materials/icsd/186057
186059,As1 Fe2 Ti1,225,Fm-3m,ESFD (SM),0,0,0,1,1,0,1,186059,1,https://materialsproject.org/materials/icsd/186059
186060,Fe2 Sb1 Ti1,225,Fm-3m,ESFD (SM),0,0,0,1,1,0,1,186060,1,https://materialsproject.org/materials/icsd/186060
186262,H4 B1 Li1,186,P63mc,Trivial,1,0,0,0,1,0,1,186262,1,https://materialsproject.org/materials/icsd/186262
186572,Fe2 K1 S2,139,I4/mmm,ESFD (SM),0,1,0,0,1,0,1,186572,1,https://materialsproject.org/materials/icsd/186572
186620,Cu1 In1 O2,194,P63/mmc,Trivial,0,0,0,0,1,0,1,186620,1,https://materialsproject.org/materials/icsd/186620
186636,Fe1 Sb2,140,I4/mcm,NLC (TI),0,0,0,0,1,0,6,186636 186638 186639 186640 186641 186642,6,https://materialsproject.org/materials/icsd/186636
186830,Co1 Fe1 Ga1 Mn1,216,F-43m,ESFD (SM),0,0,1,0,1,0,1,186830,1,https://materialsproject.org/materials/icsd/186830
186831,Co1 Fe1 Ge1 Mn1,216,F-43m,Trivial,0,0,1,0,1,0,1,186831,1,https://materialsproject.org/materials/icsd/186831
186838,Cr1 O2,225,Fm-3m,ESFD (SM),0,0,0,0,1,0,1,186838,1,https://materialsproject.org/materials/icsd/186838
187039,O4 Sn1 Zn2,227,Fd-3m,Trivial,0,0,0,0,1,0,1,187039,1,https://materialsproject.org/materials/icsd/187039
187040,Cd2 O4 Sn1,227,Fd-3m,Trivial,0,0,0,0,1,0,1,187040,1,https://materialsproject.org/materials/icsd/187040
187133,As1 Fe1 Li1,194,P63/mmc,ES (SM),0,0,0,0,1,0,1,187133,1,https://materialsproject.org/materials/icsd/187133
187134,Fe1 Li1 P1,63,Cmcm,NLC (TI),0,0,0,0,1,0,1,187134,1,https://materialsproject.org/materials/icsd/187134
187255,Mg1 Ni1,123,P4/mmm,NLC (TI),0,0,0,0,1,0,1,187255,1,https://materialsproject.org/materials/icsd/187255
187256,Mg1 Ni1,221,Pm-3m,SEBR (TI),0,0,0,0,1,0,1,187256,1,https://materialsproject.org/materials/icsd/187256
187257,H1 Mg1 Ni1,123,P4/mmm,ESFD (SM),0,0,0,0,1,0,1,187257,1,https://materialsproject.org/materials/icsd/187257
187292,Ba1 O3 Ti1,123,P4/mmm,Trivial,0,0,0,0,1,0,1,187292,1,https://materialsproject.org/materials/icsd/187292
